DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,5/5/2014,MASCULINO,ADULTOS,3
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,6/5/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,8/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,11/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,16/5/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,21/5/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,21/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,24/5/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,26/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,29/5/2014,MASCULINO,ADULTOS,3
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,4/6/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,6/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,7/6/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,8/6/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,10/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,11/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,12/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,14/6/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,18/6/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,18/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,25/6/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,26/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,1/7/2014,FEMENINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,3/7/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,7/7/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,8/7/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,11/7/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,12/7/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,15/7/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,16/7/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,18/7/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,24/7/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,2/8/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,5/8/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,6/8/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,8/8/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,9/8/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,14/8/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,16/8/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,20/8/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,21/8/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,22/8/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,25/8/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,26/8/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,27/8/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,28/8/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,3/9/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,4/9/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,5/9/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,6/9/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,8/9/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,11/9/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,20/9/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,21/9/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,23/9/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,25/9/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,27/9/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,28/9/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,2/10/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,3/10/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,3/10/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,14/10/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,15/10/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,17/10/2014,MASCULINO,ADULTOS,4
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,21/10/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,21/10/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,23/10/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,27/10/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,30/10/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,1/11/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,3/11/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,5/11/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,5/11/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,6/11/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,7/11/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,7/11/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,10/11/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,11/11/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,14/11/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,18/11/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,27/11/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,28/11/2014,FEMENINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,3/12/2014,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,4/12/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,5/12/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,12/12/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,14/12/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,15/12/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,16/12/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,17/12/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,20/12/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,20/12/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,22/12/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,22/12/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,23/12/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,23/12/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,24/12/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,28/12/2014,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,29/12/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,30/12/2014,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,30/12/2014,MASCULINO,ADULTOS,1
SANTANDER,BETULIA,68092000,ARMA DE FUEGO,7/4/2014,FEMENINO,ADULTOS,2
SANTANDER,BOLÍVAR,68101000,ARMA DE FUEGO,6/7/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,4/1/2014,FEMENINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,4/1/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,7/1/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,8/1/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,11/1/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,14/1/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,16/1/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,17/1/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,18/1/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,18/1/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,23/1/2014,FEMENINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,25/1/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,26/1/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,28/1/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,29/1/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,29/1/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,30/1/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,31/1/2014,MASCULINO,ADULTOS,5
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,4/2/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,6/2/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,7/2/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,8/2/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,13/2/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,14/2/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,16/2/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,17/2/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,20/2/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,21/2/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,22/2/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,24/2/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,25/2/2014,FEMENINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,25/2/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,27/2/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,27/2/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,1/3/2014,FEMENINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,3/3/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,3/3/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,4/3/2014,FEMENINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,4/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,5/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,8/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,10/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,11/3/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,12/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,14/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,15/3/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,15/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,17/3/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,18/3/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,19/3/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,20/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,22/3/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,22/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,23/3/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,24/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,25/3/2014,FEMENINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,26/3/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,26/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,29/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,30/3/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,31/3/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,31/3/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,2/4/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,2/4/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,3/4/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,3/4/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,7/4/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,9/4/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,10/4/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,13/4/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,14/4/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,15/4/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,16/4/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,19/4/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,21/4/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,21/4/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,23/4/2014,FEMENINO,ADULTOS,4
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,23/4/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,24/4/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,25/4/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,25/4/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,26/4/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,27/4/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,28/4/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,30/4/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,3/5/2014,MASCULINO,ADULTOS,4
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,5/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,6/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,7/5/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,7/5/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,9/5/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,9/5/2014,MASCULINO,ADULTOS,6
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,10/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,12/5/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,12/5/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,13/5/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,13/5/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,14/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,15/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,17/5/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,17/5/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,18/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,20/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,22/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,23/5/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,24/5/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,26/5/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,26/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,28/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,31/5/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,31/5/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,1/6/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,2/6/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,2/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,3/6/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,4/6/2014,FEMENINO,ADOLESCENTES,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,4/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,6/6/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,7/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,8/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,9/6/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,9/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,10/6/2014,FEMENINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,10/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,11/6/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,12/6/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,13/6/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,14/6/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,14/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,16/6/2014,MASCULINO,ADULTOS,5
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,18/6/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,18/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,19/6/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,27/6/2014,MASCULINO,ADULTOS,3
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,28/6/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,2/7/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,2/7/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,4/7/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,6/7/2014,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,9/7/2014,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,9/7/2014,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA,68001000,ARMA DE FUEGO,12/7/2014,MASCULINO,ADULTOS,1
